severity,graphicId,displayName,usage,maps,impact,category,semanticSuggested,semanticConfidence,visualCategory,visualConfidence,familySupport,neighborSupport,remasterEligible,remasterPriority,hasPreview,classicAssetPath,sourceTexturePath,sourceExt,sourceExists,sourceLoadsAsTexture,cropValid,cropInsideTexture,fallbackCandidates,issues,classificationReason,remasterReason
"OK",61269,"GRH 61269 (tex_5087.png)",310,11,585,"Grass","Grass",0.970,"Grass",1.000,0.624,1.000,1,567,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61269.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",1244,"GRH 1244 (tex_5133.png)",533,2,583,"Floor","Floor",0.920,"Floor",1.000,0.967,1.000,1,536,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_1244.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_5133.png",".png",1,1,1,1,1,"","Semántica: piso por familia/vecinos + uso concentrado en pocos mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",61273,"GRH 61273 (tex_5087.png)",308,11,583,"Grass","Grass",0.970,"Grass",1.000,0.624,1.000,1,566,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61273.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",61267,"GRH 61267 (tex_5087.png)",305,11,580,"Grass","Grass",0.970,"Grass",1.000,0.624,1.000,1,563,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61267.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",1248,"GRH 1248 (tex_5133.png)",528,2,578,"Floor","Floor",0.920,"Floor",1.000,0.967,1.000,1,532,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_1248.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_5133.png",".png",1,1,1,1,1,"","Semántica: piso por familia/vecinos + uso concentrado en pocos mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",1237,"GRH 1237 (tex_5133.png)",525,2,575,"Floor","Floor",0.920,"Floor",1.000,0.967,1.000,1,529,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_1237.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_5133.png",".png",1,1,1,1,1,"","Semántica: piso por familia/vecinos + uso concentrado en pocos mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",61263,"GRH 61263 (tex_5087.png)",298,11,573,"Grass","Grass",0.970,"Grass",1.000,0.624,1.000,1,556,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61263.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",1247,"GRH 1247 (tex_5133.png)",519,2,569,"Floor","Floor",0.920,"Floor",1.000,0.967,1.000,1,523,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_1247.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_5133.png",".png",1,1,1,1,1,"","Semántica: piso por familia/vecinos + uso concentrado en pocos mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",61271,"GRH 61271 (tex_5087.png)",293,11,568,"Grass","Grass",0.970,"Grass",1.000,0.624,1.000,1,551,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61271.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",1251,"GRH 1251 (tex_5133.png)",515,2,565,"Floor","Floor",0.920,"Floor",1.000,0.967,1.000,1,520,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_1251.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_5133.png",".png",1,1,1,1,1,"","Semántica: piso por familia/vecinos + uso concentrado en pocos mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",61275,"GRH 61275 (tex_5087.png)",288,11,563,"Grass","Grass",0.970,"Grass",1.000,0.624,1.000,1,546,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61275.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",61264,"GRH 61264 (tex_5087.png)",286,11,561,"Grass","Grass",0.970,"Grass",1.000,0.624,1.000,1,544,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61264.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",61260,"GRH 61260 (tex_5087.png)",285,11,560,"Grass","Grass",0.970,"Grass",1.000,0.624,1.000,1,543,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61260.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",1238,"GRH 1238 (tex_5133.png)",509,2,559,"Floor","Floor",0.920,"Floor",1.000,0.967,1.000,1,514,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_1238.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_5133.png",".png",1,1,1,1,1,"","Semántica: piso por familia/vecinos + uso concentrado en pocos mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",61268,"GRH 61268 (tex_5087.png)",275,11,550,"Grass","Grass",0.970,"Grass",1.000,0.624,1.000,1,534,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61268.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",6378,"GRH 6378 (tex_6215.png)",249,12,549,"Dirt","Dirt",0.910,"Dirt",1.000,0.561,0.750,1,500,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6378.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6215.png",".png",1,1,1,1,1,"","Semántica: Dirt por color marrón + contexto de familia/mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",1245,"GRH 1245 (tex_5133.png)",498,2,548,"Floor","Floor",0.920,"Floor",1.000,0.967,1.000,1,504,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_1245.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_5133.png",".png",1,1,1,1,1,"","Semántica: piso por familia/vecinos + uso concentrado en pocos mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",61272,"GRH 61272 (tex_5087.png)",273,11,548,"Grass","Grass",0.970,"Grass",1.000,0.624,1.000,1,532,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61272.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",6377,"GRH 6377 (tex_6215.png)",247,12,547,"Dirt","Dirt",0.910,"Dirt",1.000,0.561,0.750,1,498,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6377.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6215.png",".png",1,1,1,1,1,"","Semántica: Dirt por color marrón + contexto de familia/mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",1240,"GRH 1240 (tex_5133.png)",495,2,545,"Floor","Floor",0.920,"Floor",1.000,0.967,1.000,1,501,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_1240.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_5133.png",".png",1,1,1,1,1,"","Semántica: piso por familia/vecinos + uso concentrado en pocos mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",6381,"GRH 6381 (tex_6215.png)",244,12,544,"Dirt","Dirt",0.910,"Dirt",1.000,0.561,0.750,1,495,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6381.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6215.png",".png",1,1,1,1,1,"","Semántica: Dirt por color marrón + contexto de familia/mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",6382,"GRH 6382 (tex_6215.png)",244,12,544,"Dirt","Dirt",0.910,"Dirt",1.000,0.561,0.750,1,495,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6382.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6215.png",".png",1,1,1,1,1,"","Semántica: Dirt por color marrón + contexto de familia/mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",1249,"GRH 1249 (tex_5133.png)",493,2,543,"Floor","Floor",0.920,"Floor",1.000,0.967,1.000,1,500,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_1249.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_5133.png",".png",1,1,1,1,1,"","Semántica: piso por familia/vecinos + uso concentrado en pocos mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",6373,"GRH 6373 (tex_6215.png)",242,12,542,"Dirt","Dirt",0.910,"Dirt",1.000,0.561,0.750,1,493,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6373.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6215.png",".png",1,1,1,1,1,"","Semántica: Dirt por color marrón + contexto de familia/mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",6374,"GRH 6374 (tex_6215.png)",240,12,540,"Dirt","Dirt",0.910,"Dirt",1.000,0.561,0.750,1,491,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6374.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6215.png",".png",1,1,1,1,1,"","Semántica: Dirt por color marrón + contexto de familia/mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",7721,"GRH 7721 (tex_5095.png)",511,1,536,"Water","Water",0.970,"Water",1.000,0.933,1.000,1,520,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_7721.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_5095.png",".png",1,1,1,1,1,"","Semántica: Water confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",7733,"GRH 7733 (tex_5095.png)",508,1,533,"Water","Water",0.970,"Water",1.000,0.933,1.000,1,517,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_7733.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_5095.png",".png",1,1,1,1,1,"","Semántica: Water confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",6372,"GRH 6372 (tex_6215.png)",232,12,532,"Grass","Grass",0.960,"Grass",1.000,0.561,0.750,1,511,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6372.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6215.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",1243,"GRH 1243 (tex_5133.png)",481,2,531,"Floor","Floor",0.920,"Floor",1.000,0.967,1.000,1,489,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_1243.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_5133.png",".png",1,1,1,1,1,"","Semántica: piso por familia/vecinos + uso concentrado en pocos mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",6376,"GRH 6376 (tex_6215.png)",230,12,530,"Grass","Grass",0.960,"Grass",1.000,0.561,0.750,1,509,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6376.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6215.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",1246,"GRH 1246 (tex_5133.png)",479,2,529,"Floor","Floor",0.920,"Floor",1.000,0.967,1.000,1,487,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_1246.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_5133.png",".png",1,1,1,1,1,"","Semántica: piso por familia/vecinos + uso concentrado en pocos mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",6375,"GRH 6375 (tex_6215.png)",226,12,526,"Grass","Grass",0.960,"Grass",1.000,0.561,0.750,1,505,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6375.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6215.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",6369,"GRH 6369 (tex_6215.png)",225,12,525,"Dirt","Dirt",0.910,"Dirt",1.000,0.561,0.750,1,478,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6369.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6215.png",".png",1,1,1,1,1,"","Semántica: Dirt por color marrón + contexto de familia/mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",6370,"GRH 6370 (tex_6215.png)",222,12,522,"Dirt","Dirt",0.910,"Dirt",1.000,0.561,0.750,1,475,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6370.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6215.png",".png",1,1,1,1,1,"","Semántica: Dirt por color marrón + contexto de familia/mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",6383,"GRH 6383 (tex_6215.png)",220,12,520,"Grass","Grass",0.960,"Grass",1.000,0.561,0.750,1,499,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6383.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6215.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",1250,"GRH 1250 (tex_5133.png)",469,2,519,"Floor","Floor",0.920,"Floor",1.000,0.967,1.000,1,477,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_1250.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_5133.png",".png",1,1,1,1,1,"","Semántica: piso por familia/vecinos + uso concentrado en pocos mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",6379,"GRH 6379 (tex_6215.png)",217,12,517,"Grass","Grass",0.960,"Grass",1.000,0.561,0.750,1,496,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6379.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6215.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",6380,"GRH 6380 (tex_6215.png)",213,12,513,"Grass","Grass",0.960,"Grass",1.000,0.561,0.750,1,492,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6380.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6215.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",1241,"GRH 1241 (tex_5133.png)",462,2,512,"Floor","Floor",0.920,"Floor",1.000,0.967,1.000,1,471,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_1241.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_5133.png",".png",1,1,1,1,1,"","Semántica: piso por familia/vecinos + uso concentrado en pocos mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",6368,"GRH 6368 (tex_6215.png)",210,12,510,"Grass","Grass",0.960,"Grass",1.000,0.561,0.750,1,490,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6368.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6215.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",6371,"GRH 6371 (tex_6215.png)",208,12,508,"Grass","Grass",0.960,"Grass",1.000,0.561,0.750,1,488,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6371.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6215.png",".png",1,1,1,1,1,"","Semántica: Grass confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",7729,"GRH 7729 (tex_5095.png)",479,1,504,"Water","Water",0.970,"Water",1.000,0.933,1.000,1,489,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_7729.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_5095.png",".png",1,1,1,1,1,"","Semántica: Water confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",1242,"GRH 1242 (tex_5133.png)",442,2,492,"Floor","Floor",0.920,"Floor",1.000,0.967,1.000,1,453,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_1242.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_5133.png",".png",1,1,1,1,1,"","Semántica: piso por familia/vecinos + uso concentrado en pocos mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",17066,"GRH 17066 (tex_5041.png)",163,13,488,"Transition","Transition",0.863,"Transition",0.863,1.000,1.000,1,421,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_17066.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5041.png",".png",1,1,1,1,1,"","Semántica: transición confirmada por Layer2/cobertura.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",7734,"GRH 7734 (tex_5095.png)",459,1,484,"Water","Water",0.970,"Water",1.000,0.933,1.000,1,469,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_7734.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_5095.png",".png",1,1,1,1,1,"","Semántica: Water confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",7722,"GRH 7722 (tex_5095.png)",451,1,476,"Water","Water",0.970,"Water",1.000,0.933,1.000,1,462,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_7722.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_5095.png",".png",1,1,1,1,1,"","Semántica: Water confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",7732,"GRH 7732 (tex_5095.png)",445,1,470,"Water","Water",0.970,"Water",1.000,0.933,1.000,1,456,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_7732.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_5095.png",".png",1,1,1,1,1,"","Semántica: Water confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",7720,"GRH 7720 (tex_5095.png)",440,1,465,"Water","Water",0.970,"Water",1.000,0.933,1.000,1,451,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_7720.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_5095.png",".png",1,1,1,1,1,"","Semántica: Water confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",7735,"GRH 7735 (tex_5095.png)",438,1,463,"Water","Water",0.970,"Water",1.000,0.933,1.000,1,449,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_7735.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_5095.png",".png",1,1,1,1,1,"","Semántica: Water confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",7723,"GRH 7723 (tex_5095.png)",433,1,458,"Water","Water",0.970,"Water",1.000,0.933,1.000,1,444,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_7723.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_5095.png",".png",1,1,1,1,1,"","Semántica: Water confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",7725,"GRH 7725 (tex_5095.png)",424,1,449,"Water","Water",0.970,"Water",1.000,0.933,1.000,1,436,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_7725.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_5095.png",".png",1,1,1,1,1,"","Semántica: Water confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",7730,"GRH 7730 (tex_5095.png)",413,1,438,"Water","Water",0.970,"Water",1.000,0.933,1.000,1,425,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_7730.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_5095.png",".png",1,1,1,1,1,"","Semántica: Water confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",7728,"GRH 7728 (tex_5095.png)",397,1,422,"Water","Water",0.970,"Water",1.000,0.933,1.000,1,409,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_7728.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_5095.png",".png",1,1,1,1,1,"","Semántica: Water confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",7731,"GRH 7731 (tex_5095.png)",393,1,418,"Water","Water",0.970,"Water",1.000,0.933,1.000,1,405,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_7731.asset","Assets/Resources/AOMigrator/WorldV07/Textures/tex_5095.png",".png",1,1,1,1,1,"","Semántica: Water confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",60936,"GRH 60936 (tex_5087.png)",139,10,389,"Dirt","Dirt",0.940,"Dirt",1.000,0.624,1.000,1,366,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_60936.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,1,1,1,"","Semántica: Dirt por color marrón + contexto de familia/mapas.","Apto: terreno semántico >=70%, fuente/crop válidos."
"OK",1515,"GRH 1515 (tex_20.png)",236,6,386,"Water","Water",0.970,"Water",1.000,1.000,1.000,1,374,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_1515.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_20.png",".png",1,1,1,1,1,"","Semántica: Water confirmada por señal visual + contexto.","Apto: terreno semántico >=70%, fuente/crop válidos."
